code,flightnum,depicao,arricao,route,aircraft,flightlevel,distance,deptime,arrtime,flighttime,notes,price,flighttype,daysofweek,enabled," week1"," week2"," week3"," week4"
NSV,6010,SBCF,SBGO,"UZ8 CORVO UZ46",A320NSV,380,349.598,10:00," 11:09"," 1.09"," ."," 303"," P"," 0123456"," 1"," "," "," "," "
NSV,6011,SBSP,SBRJ,"DORLU UZ37 VUREP",A319NSV,270,197.627,08:00," 08:41"," 0.41"," ."," 295"," P"," 0123456"," 1"," "," "," "," "
NSV,6012,SBRJ,SBSP,"UMBAD UZ44 PAGOG",B738NSV,300,197.627,09:00," 09:47"," 0.47"," ."," 295"," P"," 0123456"," 1"," "," "," "," "
NSV,6017,SBRJ,SBCF,"ISRIN UZ4 UMKIT",B738NSV,310,202.647,16:00," 16:49"," 0.49"," ."," 315"," P"," 0123456"," 1"," "," "," "," "
NSV,6018,SBCF,SBRJ,"DEJAN UZ3 TOKIM",B738NSV,260,202.647,17:00," 17:50"," 0.5"," ."," 315"," P"," 0123456"," 1"," "," "," "," "
NSV,6021,SBSP,SBRJ,"DORLU UZ37 VUREP",A319NSV,270,197.627,14:00," 14:41"," 0.41"," ."," 295"," P"," 0123456"," 1"," "," "," "," "
NSV,6022,SBRJ,SBSP,"UMBAD UZ44 PAGOG",B738NSV,300,197.627,15:00," 15:47"," 0.47"," ."," 295"," P"," 0123456"," 1"," "," "," "," "
NSV,6027,SBRJ,SBCF,"ISRIN UZ4 UMKIT",A320NSV,310,202.647,16:00," 16:49"," 0.49"," ."," 315"," P"," 0123456"," 1"," "," "," "," "
NSV,6028,SBCF,SBRJ,"DEJAN UZ3 TOKIM",A319NSV,260,202.647,17:00," 17:50"," 0.5"," ."," 315"," P"," 0123456"," 1"," "," "," "," "
NSV,6031,SBSP,SBRJ,"DORLU UZ37 VUREP",A319NSV,270,197.627,13:00," 13:41"," 0.41"," ."," 295"," P"," 0123456"," 1"," "," "," "," "
NSV,6032,SBRJ,SBSP,"UMBAD UZ44 PAGOG",A319NSV,300,197.627,14:00," 14:47"," 0.47"," ."," 295"," P"," 0123456"," 1"," "," "," "," "
NSV,6037,SBRJ,SBCF,"ISRIN UZ4 UMKIT",E195NSV,310,202.647,17:00," 17:49"," 0.49"," ."," 315"," P"," 0123456"," 1"," "," "," "," "
NSV,6038,SBCF,SBRJ,"DEJAN UZ3 TOKIM",E195NSV,260,202.647,18:00," 18:50"," 0.5"," ."," 315"," P"," 0123456"," 1"," "," "," "," "
NSV,6041,SBSP,SBRJ,"DORLU UZ37 VUREP",E195NSV,270,197.627,08:00," 08:41"," 0.41"," ."," 295"," P"," 0123456"," 1"," "," "," "," "
NSV,6042,SBRJ,SBSP,"UMBAD UZ44 PAGOG",E195NSV,300,197.627,09:00," 09:47"," 0.47"," ."," 295"," P"," 0123456"," 1"," "," "," "," "
NSV,6051,SBSP,SBRJ,"DORLU UZ37 VUREP",A319NSV,270,197.627,19:00," 19:41"," 0.41"," ."," 295"," P"," 0123456"," 1"," "," "," "," "
NSV,6052,SBRJ,SBSP,"UMBAD UZ44 PAGOG",A319NSV,300,197.627,20:00," 20:47"," 0.47"," ."," 295"," P"," 0123456"," 1"," "," "," "," "
NSV,6053,SBGR,SBRB,"UR  RPR UL201 MABMA/N0461F340 UZ8 CIA UM775 SILIC  RCO",B738NSV,320,1475.37,08:00," 11:32"," 3.52"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6054,SBGR,SBRB,"UR  RPR UL201 MABMA/N0461F340 UZ8 CIA UM775 SILIC  RCO",B738NSV,320,1475.37,08:00," 11:32"," 3.52"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6055,SBGR,SBRB,"UR  RPR UL201 MABMA/N0461F340 UZ8 CIA UM775 SILIC  RCO",B738NSV,320,1475.37,08:00," 11:32"," 3.52"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6056,SBGR,SBRB,"UR  RPR UL201 MABMA/N0461F340 UZ8 CIA UM775 SILIC  RCO",B738NSV,320,1475.37,08:00," 11:32"," 3.52"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6057,SBGR,SBRB,"UR  RPR UL201 MABMA/N0461F340 UZ8 CIA UM775 SILIC  RCO",B738NSV,320,1475.37,08:00," 11:32"," 3.52"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6058,SBGR,SBRB,"UR  RPR UL201 MABMA/N0461F340 UZ8 CIA UM775 SILIC  RCO",E195NSV,320,1475.37,08:00," 11:32"," 3.52"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6059,SBGR,SBRB,"UR  RPR UL201 MABMA/N0461F340 UZ8 CIA UM775 SILIC  RCO",E195NSV,320,1475.37,08:00," 11:32"," 3.52"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6060,SBGR,SBRB,"UR  RPR UL201 MABMA/N0461F340 UZ8 CIA UM775 SILIC  RCO",E195NSV,320,1475.37,08:00," 11:32"," 3.52"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6061,SBGR,SBRB,"UR  RPR UL201 MABMA/N0461F340 UZ8 CIA UM775 SILIC  RCO",E195NSV,320,1475.37,08:00," 11:32"," 3.52"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6062,SBGR,SBRB,"UR  RPR UL201 MABMA/N0461F340 UZ8 CIA UM775 SILIC  RCO",E195NSV,320,1475.37,08:00," 11:32"," 3.52"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6063,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",A319NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6064,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",A319NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6065,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",A319NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6066,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",A319NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6067,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",A319NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6068,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",A320NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6069,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",A320NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6070,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",A320NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6071,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",A320NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6072,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",A320NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6073,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",B738NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6074,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",B738NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6075,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",B738NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6076,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",B738NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6077,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",B738NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6078,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",E195NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6079,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",E195NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6080,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",E195NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6081,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",E195NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6082,SBRB,SBGR,"FLOTE UM775 ABATE UZ52 VUROB/N0462F350 UZ52 UTRAG  PUPSI",E195NSV,330,1475.37,12:00," 15:42"," 3.42"," ."," 391"," P"," 0123456"," 1"," "," "," "," "
NSV,6083,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",A319NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6084,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",A319NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6085,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",A319NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6086,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",A319NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6087,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",A319NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6088,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",A320NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6089,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",A320NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6090,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",A320NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6091,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",A320NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6092,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",A320NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6093,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",B738NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6094,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",B738NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6095,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",B738NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6096,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",B738NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6097,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",B738NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6098,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",E195NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6099,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",E195NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6100,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",E195NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6101,SBGO,SBRJ,"SEKLI UZ31 ILPAV  PAKUN UZ6 TOKIM",B738NSV,330,509.559,23:00," 00:29"," 1.29"," ."," 337"," P"," 0123456"," 1"," "," "," "," "
NSV,6102,SBRJ,SBGO,"MUDKA UM409 ALGOX UZ8 CORVO UZ46",B738NSV,340,509.559,21:00," 22:36"," 1.36"," ."," 337"," P"," 0123456"," 1"," "," "," "," "
NSV,6103,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",E195NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6104,SBGR,SBBV,"RCL UL304 MALMI/N0452F340 UL304 ARVUM UM402 ANBIX  BV377  BV367",E195NSV,320,1785.49,08:00," 12:24"," 4.24"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6105,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",A319NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6106,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",A319NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6107,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",A319NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6108,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",A319NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6109,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",A319NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6110,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",A320NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6111,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",A320NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6112,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",A320NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6113,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",A320NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6114,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",A320NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6115,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",B738NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6116,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",B738NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6117,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",B738NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6118,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",B738NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6119,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",B738NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6120,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",E195NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6121,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",E195NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6122,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",E195NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6123,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",E195NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6124,SBBV,SBGR,"MNS UZ6 UTPAM/N0466F330 UZ6 TAROP UL304 DIMUB/N0459F350 UL304 EGONI UL795 ETAXI UZ38 MOXEP ANSU2B",E195NSV,310,1785.49,13:00," 17:20"," 4.2"," ."," 476"," P"," 0123456"," 1"," "," "," "," "
NSV,6125,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",A319NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6126,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",A319NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6127,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",A319NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6128,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",A319NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6129,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",A319NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6130,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",A320NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6131,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",A320NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6132,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",A320NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6133,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",A320NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6134,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",A320NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6135,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",B738NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6136,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",B738NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6137,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",B738NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6138,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",B738NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6139,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",B738NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6140,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",E195NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6141,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",E195NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6142,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",E195NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6143,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",E195NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6144,SBGR,SBMQ,"UKBEV UZ26 SEBKA/N0444F320 UZ26 PMS/N0448F330  KOGPO  MCP",E195NSV,330,1437.02,08:00," 11:34"," 3.34"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6145,SBMQ,SBGR,"MEXAR  MRB  PMS/N0443F330 UZ26 BSI UZ2 BACON/N0436F340 UZ2 ARX/N0444F350 UZ2 MUKLO/N0439F340  MOXEP",A319NSV,340,1437.02,12:00," 15:28"," 3.28"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6146,SBMQ,SBGR,"MEXAR  MRB  PMS/N0443F330 UZ26 BSI UZ2 BACON/N0436F340 UZ2 ARX/N0444F350 UZ2 MUKLO/N0439F340  MOXEP",A319NSV,340,1437.02,12:00," 15:28"," 3.28"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6147,SBMQ,SBGR,"MEXAR  MRB  PMS/N0443F330 UZ26 BSI UZ2 BACON/N0436F340 UZ2 ARX/N0444F350 UZ2 MUKLO/N0439F340  MOXEP",A319NSV,340,1437.02,12:00," 15:28"," 3.28"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
NSV,6148,SBMQ,SBGR,"MEXAR  MRB  PMS/N0443F330 UZ26 BSI UZ2 BACON/N0436F340 UZ2 ARX/N0444F350 UZ2 MUKLO/N0439F340  MOXEP",A319NSV,340,1437.02,12:00," 15:28"," 3.28"," ."," 457"," P"," 0123456"," 1"," "," "," "," "
